cat_based,cat_cnt,user_based,user_cnt,adamic_adar,resource_allocation,link_cnt
6.0,6.0,132.0,12.0,6.434023439184667,1.1534562042453005,11.0
0.0,0.0,0.0,0.0,0.0,0.0,12.0
60.0,12.0,42.0,6.0,32.51842007977705,5.898692810457517,12.0
25.0,5.0,26.0,2.0,10.947445763050442,1.7664092664092665,7.0
20.0,4.0,0.0,0.0,7.10415206118198,1.3616852146263911,5.0
125.0,25.0,60.0,4.0,55.06776515321457,10.918498168498166,40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,11.0,1.0,1.7603564939587169,0.5416666666666666,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,5.0,195.0,13.0,34.512801688632614,7.143657494267251,14.0
10.0,2.0,74.0,6.0,14.895759089922773,2.8519663024684543,14.0
7.0,7.0,0.0,0.0,2.9983187718841693,0.7176470588235295,5.0
60.0,12.0,225.0,15.0,49.6152874580718,9.120370370370368,40.0
15.0,3.0,135.0,9.0,19.5271486985667,2.9430894308943087,9.0
7.0,7.0,11.0,1.0,4.441013812773132,1.2176470588235293,5.0
33.0,7.0,28.0,2.0,11.948226672054462,1.5794930875576036,7.0
24.0,5.0,0.0,0.0,5.29497477909825,0.2580645161290323,7.0
75.0,15.0,150.0,10.0,50.933764934971016,10.47008547008547,40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,6.0,66.0,6.0,4.040698423815681,0.6380090497737556,11.0
75.0,15.0,44.0,4.0,30.72282894578523,4.390648567119156,40.0
3.0,1.0,85.0,7.0,13.096220326995713,4.475,1.0
13.0,5.0,0.0,0.0,4.32376526077056,0.6685641998734977,9.0
46.0,10.0,0.0,0.0,12.333597413778138,1.3583491325426809,6.0
10.0,2.0,7.0,1.0,7.315120265810963,1.980392156862745,1.0
10.0,2.0,0.0,0.0,5.180027504443032,1.4583333333333335,5.0
4.0,2.0,0.0,0.0,0.9293539742964695,0.05405405405405406,5.0
60.0,12.0,195.0,13.0,41.20378339943238,6.546423784130314,14.0
8.0,8.0,88.0,8.0,6.067158903545012,1.1935646053293114,11.0
5.0,1.0,129.0,10.0,17.72023334667943,5.958333333333333,1.0
55.0,11.0,0.0,0.0,13.821750589210922,1.3709677419354833,40.0
8.0,8.0,88.0,8.0,6.067158903545012,1.1935646053293114,11.0
17.0,4.0,67.0,5.0,35.58418130011183,11.934523809523808,2.0
9.0,3.0,0.0,0.0,2.332281702748344,0.212241653418124,5.0
20.0,4.0,28.0,2.0,19.018621480622727,6.011904761904762,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2.0,0.0,0.0,1.070563859146437,0.10483870967741934,5.0
43.0,11.0,0.0,0.0,13.081144164601794,1.6085972850678734,13.0
2.0,1.0,12.0,1.0,1.3717017162401721,0.21978021978021978,8.0
30.0,6.0,0.0,0.0,6.911582084998404,0.39160127869805283,7.0
5.0,1.0,129.0,10.0,17.72023334667943,5.958333333333333,1.0
1.0,1.0,0.0,0.0,0.23233849357411737,0.013513513513513514,2.0
20.0,4.0,0.0,0.0,7.10415206118198,1.3616852146263911,5.0
60.0,12.0,42.0,6.0,32.51842007977705,5.898692810457517,12.0
2.0,2.0,11.0,1.0,0.9455753341112226,0.15202702702702703,11.0
4.0,2.0,0.0,0.0,1.070563859146437,0.10483870967741934,5.0
17.0,4.0,67.0,5.0,35.58418130011183,11.934523809523808,2.0
5.0,1.0,105.0,7.0,26.354726269693714,8.564258911819888,1.0
26.0,6.0,26.0,2.0,8.926190914704978,1.1013513513513513,6.0
25.0,5.0,26.0,2.0,10.947445763050442,1.7664092664092663,7.0
60.0,12.0,102.0,10.0,43.68063261080199,9.232026143790849,12.0
5.0,1.0,0.0,0.0,1.5005081425020657,0.17857142857142855,2.0
6.0,2.0,0.0,0.0,1.3237436947745624,0.06451612903225808,5.0
17.0,6.0,0.0,0.0,4.032073877630003,0.25788288288288286,8.0
0.0,0.0,15.0,1.0,2.1714724095162588,0.5,2.0
16.0,4.0,0.0,0.0,4.910842822882158,0.6153846153846154,11.0
60.0,16.0,0.0,0.0,16.51697858518519,1.6980976013234077,13.0
17.0,4.0,67.0,5.0,35.58418130011183,11.934523809523808,2.0
0.0,0.0,0.0,0.0,0.0,0.0,7.0
8.0,8.0,0.0,0.0,2.1427188505661876,0.19797596457938016,11.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0
5.0,2.0,0.0,0.0,1.1616924678705869,0.06756756756756757,5.0
10.0,2.0,315.0,21.0,98.78123776671443,32.91713570981864,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1.0,225.0,15.0,69.6661235056959,22.974828017510944,4.0
8.0,8.0,88.0,8.0,6.067158903545012,1.1935646053293114,11.0
40.0,8.0,221.0,19.0,39.38441544746751,7.687310696636378,12.0
13.0,3.0,0.0,0.0,9.730739047997817,2.833333333333333,9.0
15.0,3.0,45.0,3.0,9.468212636612193,1.320825515947467,5.0
20.0,4.0,0.0,0.0,7.10415206118198,1.3616852146263911,5.0
6.0,6.0,66.0,6.0,4.040698423815681,0.6380090497737558,11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,11.0,1.0,1.7603564939587169,0.5416666666666666,1.0
10.0,2.0,0.0,0.0,3.1465798044412487,0.41666666666666663,9.0
17.0,4.0,67.0,5.0,35.58418130011183,11.934523809523808,2.0
6.0,6.0,66.0,6.0,4.040698423815681,0.6380090497737558,11.0
60.0,12.0,102.0,10.0,43.68063261080199,9.232026143790849,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,15.0,1.0,2.1714724095162588,0.5,2.0
0.0,0.0,0.0,0.0,0.0,0.0,4.0
30.0,6.0,30.0,2.0,11.7791382768534,1.6554054054054053,6.0
15.0,3.0,30.0,2.0,8.020201049071447,1.1664686664686665,5.0
2.0,2.0,11.0,1.0,1.7603564939587169,0.5416666666666666,1.0
35.0,7.0,75.0,5.0,20.522470299108058,3.423702313946216,4.0
10.0,2.0,300.0,20.0,87.74338877391352,28.54518449030644,2.0
50.0,10.0,120.0,8.0,28.402976732584754,4.53763440860215,40.0
5.0,1.0,0.0,0.0,1.5346383821506744,0.19230769230769232,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,11.0,0.0,0.0,11.853433458881254,1.4547511312217196,13.0
10.0,2.0,11.0,1.0,13.224704541482165,4.375,5.0
4.0,2.0,0.0,0.0,1.070563859146437,0.10483870967741934,5.0
70.0,14.0,150.0,10.0,42.364663012712924,7.245370370370369,40.0
13.0,5.0,15.0,1.0,5.543033950532185,0.8789180885955079,9.0
20.0,4.0,0.0,0.0,7.10415206118198,1.3616852146263911,5.0
2.0,2.0,11.0,1.0,1.7603564939587169,0.5416666666666666,1.0
9.0,2.0,67.0,5.0,31.49838470433225,10.791666666666666,2.0
30.0,6.0,135.0,9.0,24.25160311706876,3.6892849697727748,9.0
5.0,3.0,0.0,0.0,1.4029277284518744,0.15818759936406995,5.0
9.0,3.0,0.0,0.0,2.332281702748344,0.212241653418124,5.0
5.0,1.0,195.0,13.0,62.86649789340523,21.230925578486556,1.0
20.0,4.0,0.0,0.0,7.10415206118198,1.3616852146263911,5.0
5.0,1.0,12.0,1.0,2.292484745530577,0.3351648351648352,6.0
4.0,3.0,0.0,0.0,1.1645978904614682,0.135752688172043,9.0
2.0,2.0,11.0,1.0,0.9455753341112226,0.15202702702702703,11.0
25.0,5.0,90.0,6.0,16.733766710967537,2.404163303258504,9.0
0.0,0.0,30.0,2.0,4.453087213120014,1.1219512195121952,2.0
70.0,14.0,0.0,0.0,27.659007152766527,5.898692810457517,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,2.0,44.0,4.0,6.800165199621819,1.7026143790849675,1.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.0,6.0,75.0,5.0,21.53086479461157,4.035682023486902,8.0
0.0,0.0,0.0,0.0,0.0,0.0,7.0
30.0,6.0,30.0,2.0,11.7791382768534,1.6554054054054053,6.0
17.0,5.0,0.0,0.0,4.205954383146076,0.30922098569157397,13.0
13.0,3.0,0.0,0.0,9.730739047997817,2.833333333333333,9.0
37.0,9.0,0.0,0.0,10.790009680720098,1.4802867383512543,8.0
17.0,4.0,67.0,5.0,35.58418130011183,11.934523809523808,2.0
35.0,7.0,0.0,0.0,14.991593859420846,3.5882352941176476,5.0
42.0,14.0,0.0,0.0,17.989912631305017,4.305882352941177,10.0
10.0,2.0,74.0,6.0,14.895759089922773,2.8519663024684543,14.0
60.0,12.0,102.0,10.0,43.68063261080199,9.232026143790849,12.0
0.0,0.0,0.0,0.0,0.0,0.0,7.0
10.0,2.0,0.0,0.0,3.9391301169656137,0.8173076923076923,1.0
15.0,3.0,89.0,7.0,17.921745194958323,3.14630467571644,5.0
19.0,4.0,27.0,2.0,17.6274839070329,5.553571428571429,2.0
33.0,7.0,28.0,2.0,11.948226672054462,1.5794930875576036,7.0
2.0,2.0,11.0,1.0,1.7603564939587169,0.5416666666666666,1.0
17.0,4.0,67.0,5.0,35.58418130011183,11.934523809523808,2.0
75.0,15.0,585.0,39.0,178.28009850546994,54.38675213675216,40.0
46.0,10.0,15.0,1.0,14.444195503311416,1.8246189738125218,6.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0
10.0,2.0,300.0,20.0,94.54578230572021,31.461851156973104,2.0
2.0,2.0,11.0,1.0,1.7603564939587169,0.5416666666666666,1.0
6.0,6.0,66.0,6.0,4.040698423815681,0.6380090497737558,11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,5.0,146.0,14.0,21.521338905408477,3.517041901188243,17.0
20.0,4.0,105.0,7.0,18.58269016765492,3.0819783197831976,9.0
5.0,1.0,195.0,13.0,62.86649789340523,21.230925578486556,1.0
85.0,17.0,0.0,0.0,31.511580055558525,6.648745519713262,40.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0
6.0,2.0,0.0,0.0,1.3940309614447042,0.08108108108108109,11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,10.0,15.0,1.0,14.444195503311416,1.824618973812522,6.0
5.0,1.0,60.0,4.0,11.40416250724801,2.7884615384615383,5.0
5.0,1.0,81.0,7.0,9.121426011637482,1.6427853192559074,40.0
72.0,20.0,0.0,0.0,19.305040508074594,1.8602597634855698,13.0
8.0,8.0,0.0,0.0,2.142718850566188,0.19797596457938013,11.0
30.0,6.0,0.0,0.0,9.2518188302478,1.4554079696394688,5.0
5.0,1.0,129.0,10.0,17.72023334667943,5.958333333333333,1.0
10.0,2.0,15.0,1.0,5.3448748308684415,0.9401709401709402,2.0
26.0,6.0,15.0,1.0,8.21227324244331,0.8513513513513512,6.0
30.0,6.0,0.0,0.0,9.2518188302478,1.4554079696394688,5.0
5.0,1.0,195.0,13.0,62.86649789340523,21.230925578486556,1.0
20.0,4.0,0.0,0.0,7.10415206118198,1.3616852146263911,5.0
110.0,22.0,150.0,10.0,62.64260742428872,12.8034188034188,40.0
9.0,3.0,0.0,0.0,2.332281702748344,0.212241653418124,5.0
26.0,6.0,26.0,2.0,8.926190914704978,1.1013513513513513,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,6.0,0.0,0.0,7.913274383388428,0.7382133995037221,9.0
10.0,2.0,44.0,4.0,6.800165199621819,1.7026143790849675,1.0
46.0,10.0,0.0,0.0,10.148701659938311,0.49462365591397855,17.0
0.0,0.0,0.0,0.0,0.0,0.0,7.0
5.0,1.0,129.0,10.0,17.72023334667943,5.958333333333333,1.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0
4.0,2.0,0.0,0.0,0.9293539742964695,0.05405405405405406,5.0
60.0,16.0,0.0,0.0,16.516978585185186,1.698097601323408,13.0
40.0,8.0,42.0,6.0,23.416027813508673,3.676470588235293,12.0
70.0,14.0,0.0,0.0,27.659007152766524,5.898692810457518,12.0
20.0,4.0,0.0,0.0,7.10415206118198,1.3616852146263911,5.0
60.0,12.0,102.0,10.0,43.680632610802,9.232026143790849,12.0
11.0,3.0,0.0,0.0,3.6339867763509233,0.5686274509803921,9.0
2.0,2.0,11.0,1.0,0.9455753341112226,0.15202702702702703,11.0
5.0,1.0,105.0,7.0,26.354726269693714,8.564258911819888,1.0
16.0,4.0,63.0,5.0,30.39741441811724,10.142857142857142,2.0
0.0,0.0,89.0,7.0,13.668067814188323,2.705128205128205,5.0
10.0,2.0,11.0,1.0,13.224704541482165,4.375,5.0
17.0,4.0,65.0,5.0,35.58418130011183,11.934523809523808,2.0
20.0,4.0,60.0,4.0,14.109525691560927,2.51313320825516,4.0
30.0,6.0,120.0,8.0,23.297234407299783,3.7023486901535683,8.0
40.0,8.0,42.0,6.0,23.416027813508673,3.676470588235293,12.0
15.0,3.0,89.0,7.0,17.921745194958323,3.146304675716441,5.0
15.0,3.0,315.0,21.0,56.21406686079804,14.463101938711688,14.0
25.0,5.0,0.0,0.0,5.808462339352935,0.33783783783783783,7.0
35.0,11.0,13.0,1.0,10.870227965960787,1.4462365591397848,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1.0,195.0,13.0,62.86649789340523,21.230925578486556,1.0
60.0,12.0,42.0,6.0,32.518420079777044,5.898692810457516,12.0
5.0,1.0,195.0,13.0,65.52877696471586,22.064258911819884,2.0
25.0,5.0,26.0,2.0,10.947445763050442,1.7664092664092665,7.0
15.0,3.0,0.0,0.0,4.603915146452023,0.576923076923077,5.0
10.0,2.0,0.0,0.0,2.2062394912909373,0.10752688172043012,2.0
16.0,4.0,63.0,5.0,30.39741441811724,10.142857142857142,2.0
10.0,2.0,11.0,1.0,13.224704541482165,4.375,5.0
6.0,2.0,0.0,0.0,1.3940309614447042,0.08108108108108109,5.0
30.0,6.0,60.0,4.0,20.209036021152198,4.3407491201608845,5.0
20.0,4.0,30.0,2.0,17.32855675850984,4.701923076923077,3.0
5.0,1.0,129.0,10.0,20.382512417990064,6.791666666666667,2.0
16.0,4.0,63.0,5.0,30.39741441811724,10.142857142857142,2.0
4.0,2.0,0.0,0.0,1.070563859146437,0.10483870967741934,5.0
10.0,2.0,11.0,1.0,13.224704541482165,4.375,5.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,7.0
15.0,3.0,88.0,7.0,17.921745194958326,3.1463046757164403,5.0
27.0,11.0,0.0,0.0,12.047453037993623,3.0117647058823533,8.0
33.0,7.0,28.0,2.0,11.948226672054462,1.5794930875576036,7.0
30.0,6.0,30.0,2.0,11.7791382768534,1.6554054054054053,6.0
8.0,8.0,88.0,8.0,6.067158903545012,1.1935646053293114,11.0
9.0,2.0,64.0,5.0,27.702755395927483,9.458333333333332,2.0
17.0,4.0,67.0,5.0,35.58418130011183,11.934523809523808,2.0
0.0,0.0,165.0,11.0,18.01532153635374,2.8861788617886184,14.0
6.0,2.0,39.0,3.0,6.12725317062974,1.076007326007326,5.0
20.0,4.0,28.0,2.0,19.018621480622727,6.011904761904762,2.0
10.0,2.0,11.0,1.0,13.224704541482165,4.375,5.0
10.0,2.0,44.0,4.0,6.53671515496395,1.5637254901960784,1.0
80.0,16.0,300.0,20.0,71.33930585246604,14.814814814814817,40.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0
5.0,1.0,0.0,0.0,1.5346383821506744,0.19230769230769232,1.0
10.0,2.0,11.0,1.0,13.224704541482165,4.375,5.0
25.0,5.0,11.0,1.0,7.820610361262158,0.7545045045045045,7.0
0.0,0.0,45.0,3.0,6.514417228548776,1.5,14.0
0.0,0.0,0.0,0.0,0.0,0.0,7.0
26.0,6.0,26.0,2.0,8.926190914704978,1.1013513513513513,6.0
60.0,16.0,0.0,0.0,16.516978585185186,1.6980976013234081,13.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,3.0,88.0,7.0,17.921745194958326,3.1463046757164403,5.0
16.0,4.0,63.0,5.0,30.39741441811724,10.142857142857142,2.0
6.0,6.0,182.0,18.0,6.387437205569345,1.1312339820230783,11.0
26.0,6.0,15.0,1.0,8.316398899494144,0.9069069069069068,6.0
20.0,4.0,90.0,6.0,21.579170655664456,5.109443402126329,4.0
25.0,5.0,0.0,0.0,8.804873513904187,1.5522875816993462,5.0
10.0,2.0,11.0,1.0,13.224704541482165,4.375,5.0
30.0,6.0,0.0,0.0,9.2518188302478,1.4554079696394688,5.0
5.0,1.0,0.0,0.0,1.1616924678705869,0.06756756756756757,5.0
17.0,4.0,67.0,5.0,35.58418130011183,11.934523809523808,2.0
2.0,1.0,12.0,1.0,1.3717017162401721,0.21978021978021978,8.0
20.0,4.0,240.0,16.0,64.65958179927914,20.19277673545966,4.0
27.0,11.0,0.0,0.0,12.047453037993623,3.0117647058823533,8.0
10.0,2.0,11.0,1.0,13.224704541482165,4.375,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,5.0,37.0,3.0,12.293858303372398,1.8883604859214613,7.0
10.0,2.0,74.0,6.0,14.895759089922773,2.8519663024684547,14.0
56.0,12.0,13.0,1.0,16.71204581498172,2.022401433691756,14.0
15.0,3.0,0.0,0.0,3.367931959161524,0.1750944492879977,2.0
10.0,2.0,7.0,1.0,7.315120265810963,1.980392156862745,1.0
60.0,12.0,42.0,6.0,32.51842007977705,5.898692810457517,12.0
10.0,2.0,225.0,15.0,55.467072611196215,17.333802376485302,4.0
10.0,2.0,74.0,6.0,14.895759089922773,2.8519663024684547,14.0
10.0,2.0,0.0,0.0,6.12448603535481,1.875,3.0
60.0,16.0,28.0,2.0,20.54127462900363,2.531430934656741,13.0
25.0,5.0,11.0,1.0,7.820610361262158,0.7545045045045045,7.0
58.0,14.0,0.0,0.0,16.608378307251545,1.8316008316008314,13.0
20.0,4.0,0.0,0.0,7.10415206118198,1.3616852146263911,5.0
56.0,12.0,13.0,1.0,16.71204581498172,2.022401433691756,17.0
2.0,2.0,11.0,1.0,1.7603564939587169,0.5416666666666666,1.0
0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.0,0.0,45.0,3.0,6.299434078464289,1.4552845528455285,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,6.0,0.0,0.0,3.2527389100376434,0.1891891891891892,12.0
20.0,4.0,0.0,0.0,7.10415206118198,1.3616852146263911,5.0
26.0,6.0,15.0,1.0,8.316398899494144,0.9069069069069068,6.0
61.0,13.0,0.0,0.0,14.752616806390334,1.0715467328370556,14.0
40.0,10.0,0.0,0.0,10.969833025594085,1.2324234904880065,8.0
5.0,1.0,240.0,16.0,71.83759591521216,23.474828017510944,4.0
8.0,8.0,66.0,6.0,4.950937650442518,0.8602312719959779,11.0
5.0,3.0,0.0,0.0,1.385221839590562,0.146505376344086,9.0
5.0,1.0,120.0,8.0,13.561853455331878,1.8089430894308944,9.0
16.0,4.0,26.0,2.0,15.21489718449818,4.809523809523809,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,6.0,182.0,18.0,6.387437205569345,1.1312339820230783,11.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,12.0,1.0,1.3717017162401721,0.21978021978021978,8.0
10.0,2.0,7.0,1.0,7.315120265810963,1.980392156862745,1.0
115.0,23.0,150.0,10.0,51.683738775394964,7.515147636115377,40.0
150.0,30.0,270.0,18.0,87.5109585418351,16.78300477897253,40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0
25.0,5.0,0.0,0.0,5.808462339352935,0.33783783783783783,7.0
15.0,3.0,30.0,2.0,7.296740227095933,0.8208255159474671,5.0
15.0,3.0,30.0,2.0,8.020201049071447,1.1664686664686665,5.0
25.0,5.0,135.0,9.0,40.45362546337269,11.624396944518896,3.0
25.0,5.0,37.0,3.0,12.293858303372398,1.8883604859214618,7.0
80.0,16.0,0.0,0.0,28.854999830874092,5.894777265745008,40.0
48.0,16.0,28.0,2.0,17.20335742104618,2.1807278742762612,13.0
26.0,6.0,26.0,2.0,8.926190914704978,1.1013513513513513,6.0
17.0,4.0,67.0,5.0,35.58418130011183,11.934523809523808,2.0
51.0,11.0,0.0,0.0,12.043317568388067,0.8517665130568355,17.0
23.0,5.0,0.0,0.0,5.0743508299691555,0.2473118279569893,7.0
72.0,20.0,0.0,0.0,19.305040508074594,1.8602597634855698,13.0
15.0,3.0,0.0,0.0,3.309359236936406,0.16129032258064518,5.0
6.0,6.0,66.0,6.0,4.040698423815681,0.6380090497737556,11.0
60.0,12.0,42.0,6.0,32.518420079777044,5.898692810457516,12.0
61.0,13.0,0.0,0.0,14.752616806390332,1.0715467328370551,14.0
10.0,2.0,11.0,1.0,13.224704541482165,4.375,5.0
10.0,2.0,0.0,0.0,6.12448603535481,1.875,3.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0
26.0,6.0,26.0,2.0,8.926190914704978,1.1013513513513513,6.0
15.0,3.0,165.0,11.0,21.721079174721567,3.047891715476295,9.0
61.0,13.0,0.0,0.0,14.752616806390332,1.0715467328370551,14.0
5.0,1.0,53.0,4.0,23.271555338662317,8.125,1.0
34.0,10.0,105.0,8.0,24.616907452286704,4.9326923076923075,13.0
20.0,4.0,90.0,6.0,21.323000896005745,5.01313320825516,4.0
15.0,3.0,0.0,0.0,5.111382987080427,0.8496732026143791,9.0
26.0,6.0,26.0,2.0,8.926190914704978,1.1013513513513513,6.0
33.0,7.0,28.0,2.0,11.948226672054462,1.5794930875576036,7.0
10.0,2.0,7.0,1.0,7.315120265810963,1.980392156862745,1.0
17.0,4.0,67.0,5.0,35.58418130011183,11.934523809523808,2.0
32.0,12.0,0.0,0.0,13.46534549825029,3.158823529411765,9.0
15.0,3.0,89.0,7.0,17.921745194958323,3.146304675716441,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,16.0,0.0,0.0,16.51697858518519,1.6980976013234077,13.0
25.0,5.0,0.0,0.0,5.6327441726775795,0.2964254577157803,9.0
15.0,3.0,120.0,8.0,25.908955622522647,6.161038148843026,8.0
0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,4.0,0.0,0.0,7.10415206118198,1.3616852146263911,5.0
25.0,5.0,11.0,1.0,7.820610361262158,0.7545045045045045,7.0
10.0,2.0,54.0,4.0,27.434342552475016,9.136904761904761,2.0
16.0,4.0,63.0,5.0,30.39741441811724,10.142857142857142,2.0
5.0,1.0,195.0,13.0,65.52877696471586,22.064258911819884,2.0
10.0,2.0,60.0,4.0,18.37568773546976,5.833333333333332,12.0
0.0,0.0,0.0,0.0,0.0,0.0,12.0
0.0,0.0,0.0,0.0,0.0,0.0,12.0
52.0,12.0,0.0,0.0,12.601428194939315,1.0184331797235022,17.0
9.0,2.0,29.0,2.0,6.0084129298713815,0.9086538461538461,9.0
10.0,2.0,11.0,1.0,13.224704541482165,4.375,5.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0
26.0,6.0,15.0,1.0,8.21227324244331,0.8513513513513512,6.0
26.0,6.0,26.0,2.0,8.926190914704978,1.1013513513513513,6.0
17.0,4.0,67.0,5.0,35.58418130011183,11.934523809523808,2.0
15.0,3.0,0.0,0.0,4.603915146452023,0.576923076923077,14.0
42.0,14.0,22.0,2.0,17.576998481305928,2.982674982674983,13.0
10.0,2.0,7.0,1.0,7.315120265810963,1.980392156862745,1.0
3.0,1.0,85.0,7.0,13.096220326995713,4.475,1.0
3.0,1.0,50.0,4.0,13.96293320319739,4.875,1.0
60.0,16.0,0.0,0.0,16.516978585185186,1.6980976013234081,13.0
20.0,4.0,0.0,0.0,7.10415206118198,1.3616852146263911,5.0
6.0,6.0,182.0,18.0,6.387437205569345,1.1312339820230783,11.0
10.0,2.0,7.0,1.0,7.315120265810963,1.980392156862745,1.0
26.0,6.0,26.0,2.0,8.926190914704978,1.1013513513513513,6.0
2.0,2.0,11.0,1.0,1.7603564939587169,0.5416666666666666,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,11.0,120.0,8.0,34.05949843095542,6.037037037037036,40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,6.0,66.0,6.0,4.040698423815681,0.6380090497737556,11.0
1.0,1.0,0.0,0.0,0.23233849357411737,0.013513513513513514,2.0
0.0,0.0,169.0,15.0,26.69486322509222,6.388888888888888,12.0
46.0,10.0,15.0,1.0,14.444195503311416,1.8246189738125222,6.0
10.0,2.0,0.0,0.0,5.180027504443032,1.4583333333333335,5.0
19.0,7.0,0.0,0.0,7.752286446533284,1.7529411764705884,5.0
25.0,5.0,74.0,6.0,20.626594462748237,3.924082453494218,5.0
